AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2640,2048,Arjun Shetty,25,M,A3
2641,2048,Puneeth Kumar,52,M,A4
2642,2050,Nataraj Naik,47,M,A1
2643,2050,Latha Khan,32,F,A2
2644,2051,Triveni Reddy,22,F,A1
2645,2051,Ayesha Fernandes,26,F,A2
2646,2052,Naveen Achar,26,M,A1
2647,2052,Fatima Nair,46,F,A2
2648,2053,Yusuf Shetty,24,M,A1
2649,2054,Nandini Shetty,37,F,A1
2650,2054,Fatima Patil,29,F,A2
2651,2054,Yamuna Patil,42,F,A3
2652,2055,Fatima Sheikh,19,F,A1
2653,2055,Vinay Achar,53,M,A2
2654,2057,Prakash Setty,35,M,A1
2655,2057,Santosh Kumar,36,M,A2
2656,2060,Nataraj Rao,27,M,A1
2657,2061,Radha Fernandes,46,F,A1
2658,2062,Fatima Achar,35,F,A1
2659,2065,Vani Fernandes,47,F,A1
2660,2065,Fatima Poojary,43,F,A2
2661,2066,Roopa Rao,53,F,A1
2662,2066,Basavaraj Khan,42,M,A2
2663,2067,Shankar Poojary,36,M,A1
2664,2067,Triveni Shetty,37,F,A2
2665,2067,Krishna Patil,44,M,A3
2666,2068,Om Rao,52,M,A1
2667,2069,Sunitha Nair,29,F,A1
2668,2070,Ravi Naik,32,M,A1
2669,2070,Prakash Khan,35,M,A2
2670,2071,Lokesh Setty,40,M,A1
2671,2072,Kavya Reddy,20,F,A1
2672,2073,Fatima Hegde,45,F,A1
2673,2075,Anitha Poojary,51,F,A1
2674,2075,Vinay Hegde,40,M,A2
2675,2077,Lokesh Gowda,41,M,A1
2676,2077,Ravi Rao,39,M,A2
2677,2077,Ullas Sheikh,52,M,A3
2678,2078,Nandini Nair,21,F,A1
2679,2078,Sowmya Achar,36,F,A2
2680,2078,Anthony Nair,23,M,A3
2681,2079,Shwetha Shetty,36,F,A1
2682,2079,Radha Patil,33,F,A2
2683,2080,Lokesh Patil,38,M,A1
2684,2080,Om Patil,27,M,A2
2685,2081,Basavaraj Naik,28,M,A1
2686,2084,Vani Fernandes,33,F,A1
2687,2084,Iqbal Fernandes,53,M,A2
2688,2084,Sunitha Patil,31,F,A3
2689,2086,Zeenath Achar,20,F,A1
2690,2087,Jagadish Kumar,50,M,A1
2691,2088,Thimmaiah Setty,19,M,A1
2692,2088,Prakash Khan,29,M,A2
2693,2089,Suresh Poojary,43,M,A1
2694,2089,Naveen Shetty,24,M,A2
2695,2089,Vani Fernandes,55,F,A3
2696,2089,Pooja Poojary,41,F,A4
2697,2090,Meena Nair,26,F,A1
2698,2092,Puneeth Naik,36,M,A1
2699,2093,Nataraj Setty,30,M,A1
2700,2093,Naveen Shetty,42,M,A2
2701,2093,Gopal Sheikh,30,M,A3
2702,2093,Krishna Fernandes,45,M,A4
2703,2093,Fatima Nair,44,F,A5
2704,2094,Nataraj Khan,41,M,A1
2705,2096,Yamuna Rao,43,F,A1
2706,2096,Chandru Sheikh,25,M,A2
2707,2097,Zeenath Naik,39,F,A1
2708,2097,Ayesha Reddy,42,F,A2
2709,2099,Yogesh Poojary,25,M,A1
2710,2099,Arjun Patil,21,M,A2
2711,2099,Kavya Fernandes,53,F,A3
2712,2101,Anitha Gowda,36,F,A1
2713,2101,Nataraj Patil,49,M,A2
2714,2103,Prakash Hegde,52,M,A1
2715,2104,Triveni Achar,20,F,A1
2716,2106,Anthony Poojary,24,M,A1
2717,2108,Ayesha Poojary,48,F,A1
2718,2108,Pooja Nair,41,F,A2
2719,2109,Meena Poojary,43,F,A1
2720,2110,Thimmaiah Naik,37,M,A1
2721,2111,Arjun Khan,42,M,A1
2722,2111,Kavya Kumar,36,F,A2
2723,2112,Deepa Shetty,43,F,A1
2724,2112,Yusuf Hegde,46,M,A2
2725,2113,Venkatesh Hegde,44,M,A1
2726,2113,Radha Hegde,47,F,A2
2727,2113,Om Achar,27,M,A3
2728,2113,Vani Setty,19,F,A4
2729,2113,Sowmya Nair,50,F,A5
2730,2116,Krishna Rao,20,M,A1
2731,2116,Imran Achar,41,M,A2
2732,2116,Deepa Sheikh,39,F,A3
2733,2117,Kavya Setty,47,F,A1
2734,2119,Chandru Hegde,33,M,A1
2735,2119,Usha Nair,37,F,A2
2736,2122,Raghu Rao,49,M,A1
2737,2122,Sowmya Hegde,49,F,A2
2738,2124,Zeenath Achar,49,F,A1
2739,2125,Zameer Achar,36,M,A1
2740,2127,Meena Setty,26,F,A1
2741,2127,Harish Poojary,19,M,A2
2742,2128,Sowmya Rao,52,F,A1
2743,2130,Yamuna Reddy,38,F,A1
2744,2130,Zameer Sheikh,33,M,A2
2745,2131,Puneeth Nair,28,M,A1
2746,2131,Venkatesh Kumar,53,M,A2
2747,2132,Shankar Gowda,30,M,A1
2748,2132,Lokesh Patil,29,M,A2
2749,2132,Lokesh Achar,42,M,A3
2750,2132,Chandru Fernandes,52,M,A4
2751,2132,Chandru Achar,35,M,A5
2752,2133,Pooja Fernandes,41,F,A1
2753,2133,Om Sheikh,20,M,A2
2754,2133,Shwetha Hegde,35,F,A3
2755,2135,Sowmya Shetty,40,F,A1
2756,2135,Arjun Rao,45,M,A2
2757,2135,Krishna Poojary,51,M,A3
2758,2135,Lokesh Shetty,24,M,A4
2759,2136,Venkatesh Naik,53,M,A1
2760,2137,Shwetha Patil,19,F,A1
2761,2140,Thimmaiah Khan,35,M,A1
2762,2140,Shwetha Khan,40,F,A2
2763,2141,Ravi Rao,32,M,A1
2764,2142,Yusuf Patil,49,M,A1
2765,2144,Mahesh Achar,24,M,A1
2766,2144,Venkatesh Reddy,28,M,A2
2767,2144,Pooja Achar,38,F,A3
2768,2144,Nandini Naik,45,F,A4
2769,2146,Iqbal Nair,55,M,A1
2770,2146,Jagadish Khan,29,M,A2
2771,2146,Mahesh Hegde,42,M,A3
2772,2146,Ullas Sheikh,40,M,A4
2773,2147,Nandini Hegde,21,F,A1
2774,2147,Jagadish Gowda,35,M,A2
2775,2147,Latha Fernandes,44,F,A3
2776,2148,Shwetha Naik,51,F,A1
2777,2148,Harish Shetty,39,M,A2
2778,2150,Anthony Reddy,53,M,A1
2779,2151,Suresh Fernandes,35,M,A1
2780,2151,Zameer Setty,53,M,A2
2781,2153,Vani Reddy,37,F,A1
2782,2153,Shwetha Shetty,38,F,A2
2783,2156,Imran Rao,26,M,A1
2784,2160,Usha Fernandes,36,F,A1
2785,2160,Nandini Naik,47,F,A2
2786,2161,Jagadish Poojary,51,M,A1
2787,2161,Vani Reddy,49,F,A2
2788,2161,Latha Hegde,39,F,A3
2789,2162,Zeenath Nair,29,F,A1
2790,2162,Roopa Patil,18,F,A2
2791,2163,Zeenath Nair,20,F,A1
2792,2163,Vinay Poojary,38,M,A2
2793,2163,Yamuna Hegde,54,F,A3
2794,2163,Thimmaiah Hegde,24,M,A4
2795,2163,Shwetha Fernandes,24,F,A5
2796,2164,Fatima Gowda,32,F,A1
2797,2165,Latha Sheikh,31,F,A1
2798,2165,Shwetha Gowda,23,F,A2
2799,2165,Nataraj Sheikh,48,M,A3
2800,2165,Anthony Nair,36,M,A4
2801,2165,Iqbal Achar,53,M,A5
2802,2165,Yusuf Reddy,22,M,A6
2803,2168,Kavya Fernandes,39,F,A1
2804,2168,Naveen Rao,55,M,A2
2805,2168,Roopa Kumar,25,F,A3
2806,2169,Ayesha Fernandes,43,F,A1
2807,2170,Raghu Naik,45,M,A1
2808,2171,Deepa Gowda,35,F,A1
2809,2171,Naveen Gowda,53,M,A2
2810,2172,Shwetha Rao,18,F,A1
2811,2172,Anitha Hegde,34,F,A2
2812,2173,Kavya Gowda,20,F,A1
2813,2173,Iqbal Naik,39,M,A2
2814,2173,Anthony Hegde,49,M,A3
2815,2174,Puneeth Achar,36,M,A1
2816,2175,Yamuna Shetty,31,F,A1
2817,2175,Arjun Kumar,32,M,A2
2818,2176,Nandini Nair,47,F,A1
2819,2177,Vijayalakshmi Shetty,39,F,A1
2820,2178,Ullas Hegde,27,M,A1
2821,2180,Kavya Hegde,35,F,A1
2822,2180,Roopa Sheikh,42,F,A2
2823,2182,Jagadish Hegde,43,M,A1
2824,2183,Naveen Kumar,36,M,A1
2825,2183,Ayesha Achar,27,F,A2
2826,2184,Sowmya Kumar,45,F,A1
2827,2187,Yusuf Hegde,54,M,A1
2828,2188,Venkatesh Reddy,49,M,A1
2829,2188,Yogesh Reddy,23,M,A2
2830,2189,Basavaraj Rao,29,M,A1
2831,2189,Yogesh Hegde,47,M,A2
2832,2189,Chandru Reddy,23,M,A3
2833,2189,Nandini Patil,34,F,A4
2834,2190,Kavya Rao,27,F,A1
2835,2190,Fatima Setty,43,F,A2
2836,2191,Deepa Poojary,33,F,A1
2837,2191,Nandini Fernandes,42,F,A2
2838,2192,Basavaraj Fernandes,33,M,A1
2839,2193,Gopal Khan,23,M,A1
2840,2193,Sowmya Fernandes,41,F,A2
2841,2193,Latha Reddy,19,F,A3
2842,2194,Naveen Nair,36,M,A1
2843,2194,Sunitha Poojary,42,F,A2
2844,2195,Usha Khan,18,F,A1
2845,2195,Jagadish Nair,22,M,A2
2846,2196,Gopal Patil,42,M,A1
2847,2196,Yusuf Gowda,54,M,A2
2848,2198,Ullas Fernandes,33,M,A1
2849,2198,Shwetha Shetty,28,F,A2
2850,2199,Venkatesh Khan,19,M,A1
2851,2200,Fatima Setty,49,F,A1
2852,2200,Yogesh Setty,50,M,A2
2853,2202,Lokesh Patil,40,M,A1
2854,2202,Anthony Nair,55,M,A2
2855,2204,Vinay Gowda,53,M,A1
2856,2204,Gopal Khan,48,M,A2
2857,2205,Ravi Achar,39,M,A1
2858,2206,Mahesh Reddy,40,M,A1
2859,2209,Arjun Gowda,47,M,A1
2860,2211,Gopal Gowda,41,M,A1
2861,2212,Usha Poojary,48,F,A1
2862,2212,Krishna Reddy,51,M,A2
2863,2212,Shwetha Poojary,25,F,A3
2864,2213,Raghu Achar,50,M,A1
2865,2213,Zeenath Reddy,50,F,A2
2866,2214,Anitha Reddy,25,F,A1
2867,2214,Yusuf Gowda,48,M,A2
2868,2215,Anthony Rao,46,M,A1
2869,2215,Yogesh Patil,41,M,A2
2870,2215,Vani Nair,47,F,A3
2871,2217,Sunitha Patil,34,F,A1
2872,2218,Naveen Fernandes,41,M,A1
2873,2220,Kavya Kumar,22,F,A1
2874,2222,Radha Setty,22,F,A1
2875,2223,Anitha Nair,32,F,A1
2876,2223,Ravi Patil,47,M,A2
2877,2224,Raghu Kumar,38,M,A1
2878,2224,Nataraj Rao,44,M,A2
2879,2224,Ravi Reddy,28,M,A3
2880,2226,Fatima Shetty,19,F,A1
2881,2226,Sunitha Sheikh,29,F,A2
2882,2227,Latha Nair,26,F,A1
2883,2230,Pooja Rao,33,F,A1
2884,2230,Jagadish Poojary,42,M,A2
2885,2230,Harish Rao,47,M,A3
2886,2230,Shwetha Khan,46,F,A4
2887,2233,Sunitha Achar,53,F,A1
2888,2233,Anitha Patil,19,F,A2
2889,2233,Prakash Gowda,20,M,A3
2890,2234,Zameer Setty,52,M,A1
2891,2236,Latha Gowda,43,F,A1
2892,2237,Thimmaiah Khan,28,M,A1
2893,2237,Raghu Kumar,33,M,A2
2894,2237,Nandini Achar,23,F,A3
2895,2237,Pooja Nair,50,F,A4
2896,2237,Krishna Naik,35,M,A5
2897,2239,Deepa Rao,27,F,A1
2898,2242,Nandini Patil,29,F,A1
2899,2242,Anitha Kumar,43,F,A2
2900,2242,Roopa Poojary,23,F,A3
2901,2243,Santosh Achar,18,M,A1
2902,2243,Basavaraj Poojary,35,M,A2
2903,2244,Santosh Kumar,55,M,A1
2904,2245,Vijayalakshmi Poojary,33,F,A1
2905,2245,Gopal Achar,47,M,A2
2906,2247,Thimmaiah Rao,18,M,A1
2907,2247,Mahesh Hegde,23,M,A2
2908,2248,Zeenath Setty,18,F,A1
2909,2248,Anthony Naik,55,M,A2
2910,2249,Sunitha Setty,51,F,A1
2911,2249,Vijayalakshmi Shetty,44,F,A2
2912,2250,Imran Poojary,34,M,A1
2913,2250,Ullas Rao,54,M,A2
2914,2252,Anitha Kumar,35,F,A1
2915,2254,Arjun Achar,26,M,A1
2916,2254,Fatima Shetty,39,F,A2
2917,2255,Ullas Reddy,39,M,A1
2918,2255,Nataraj Reddy,21,M,A2
2919,2256,Yusuf Nair,27,M,A1
2920,2256,Zameer Patil,20,M,A2
2921,2256,Jagadish Patil,49,M,A3
2922,2256,Lokesh Rao,54,M,A4
2923,2259,Latha Reddy,36,F,A1
2924,2259,Vijayalakshmi Poojary,19,F,A2
2925,2260,Manjunath Sheikh,34,M,A1
2926,2260,Puneeth Shetty,21,M,A2
2927,2261,Arjun Kumar,22,M,A1
2928,2262,Sunitha Naik,27,F,A1
2929,2262,Sowmya Kumar,46,F,A2
2930,2262,Vijayalakshmi Naik,30,F,A3
2931,2264,Naveen Naik,49,M,A1
2932,2264,Shankar Patil,26,M,A2
2933,2265,Usha Rao,42,F,A1
2934,2265,Manjunath Shetty,25,M,A2
2935,2266,Sowmya Achar,21,F,A1
2936,2266,Meena Fernandes,46,F,A2
2937,2270,Vijayalakshmi Khan,22,F,A1
2938,2270,Iqbal Rao,38,M,A2
2939,2271,Ayesha Naik,45,F,A1
2940,2272,Triveni Sheikh,40,F,A1
2941,2272,Jagadish Hegde,27,M,A2
2942,2273,Venkatesh Sheikh,39,M,A1
2943,2274,Sowmya Reddy,43,F,A1
2944,2274,Usha Patil,37,F,A2
2945,2274,Suresh Fernandes,26,M,A3
2946,2274,Nandini Khan,30,F,A4
2947,2274,Imran Naik,52,M,A5
2948,2275,Om Patil,53,M,A1
2949,2275,Chandru Fernandes,30,M,A2
2950,2277,Meena Nair,45,F,A1
2951,2277,Fatima Patil,52,F,A2
2952,2278,Yamuna Rao,38,F,A1
2953,2279,Naveen Poojary,46,M,A1
2954,2279,Sunitha Poojary,39,F,A2
2955,2280,Shwetha Poojary,51,F,A1
2956,2280,Zameer Hegde,45,M,A2
2957,2280,Sunitha Sheikh,25,F,A3
2958,2280,Venkatesh Achar,36,M,A4
2959,2280,Pooja Naik,27,F,A5
2960,2280,Anthony Achar,49,M,A6
2961,2280,Meena Sheikh,20,F,A7
2962,2281,Ullas Fernandes,26,M,A1
2963,2281,Arjun Naik,20,M,A2
2964,2282,Om Hegde,40,M,A1
2965,2282,Kavya Shetty,48,F,A2
2966,2282,Zeenath Setty,32,F,A3
2967,2285,Naveen Achar,28,M,A1
2968,2285,Meena Khan,44,F,A2
2969,2286,Zeenath Achar,34,F,A1
2970,2287,Mahesh Sheikh,22,M,A1
2971,2287,Puneeth Gowda,43,M,A2
2972,2288,Sunitha Reddy,32,F,A1
2973,2288,Sowmya Gowda,49,F,A2
2974,2292,Naveen Fernandes,43,M,A1
2975,2292,Gopal Shetty,41,M,A2
2976,2292,Thimmaiah Setty,27,M,A3
2977,2293,Chandru Hegde,21,M,A1
2978,2294,Imran Poojary,29,M,A1
2979,2295,Mahesh Naik,39,M,A1
2980,2296,Manjunath Naik,20,M,A1
2981,2296,Zeenath Poojary,18,F,A2
2982,2297,Iqbal Sheikh,23,M,A1
2983,2299,Kavya Sheikh,26,F,A1
2984,2299,Usha Fernandes,53,F,A2
2985,2299,Prakash Patil,40,M,A3
2986,2300,Sunitha Setty,18,F,A1
2987,2300,Anitha Sheikh,38,F,A2
2988,2300,Anthony Shetty,21,M,A3
2989,2300,Jagadish Khan,28,M,A4
2990,2302,Ayesha Nair,44,F,A1
2991,2305,Vijayalakshmi Rao,21,F,A1
2992,2305,Shankar Rao,41,M,A2
2993,2306,Ayesha Patil,36,F,A1
2994,2306,Meena Patil,37,F,A2
2995,2307,Sunitha Fernandes,35,F,A1
2996,2307,Anthony Reddy,52,M,A2
2997,2308,Puneeth Setty,32,M,A1
2998,2310,Nataraj Kumar,22,M,A1
2999,2310,Sowmya Sheikh,27,F,A2
3000,2311,Jagadish Kumar,19,M,A1
3001,2313,Zameer Hegde,45,M,A1
3002,2315,Sunitha Naik,30,F,A1
3003,2315,Ayesha Nair,39,F,A2
3004,2315,Krishna Reddy,37,M,A3
3005,2315,Usha Shetty,29,F,A4
3006,2316,Vinay Hegde,23,M,A1
3007,2316,Thimmaiah Poojary,23,M,A2
3008,2318,Meena Nair,34,F,A1
3009,2318,Jagadish Sheikh,40,M,A2
3010,2318,Radha Kumar,30,F,A3
3011,2318,Zeenath Naik,41,F,A4
3012,2318,Ayesha Reddy,47,F,A5
3013,2318,Deepa Patil,55,F,A6
3014,2320,Yamuna Fernandes,19,F,A1
3015,2320,Ravi Hegde,42,M,A2
3016,2320,Vinay Gowda,37,M,A3
3017,2320,Thimmaiah Fernandes,25,M,A4
3018,2320,Harish Shetty,21,M,A5
3019,2321,Ullas Poojary,41,M,A1
3020,2321,Suresh Patil,34,M,A2
3021,2321,Thimmaiah Gowda,28,M,A3
3022,2322,Yamuna Reddy,21,F,A1
3023,2322,Usha Patil,54,F,A2
3024,2322,Krishna Setty,23,M,A3
3025,2323,Fatima Achar,50,F,A1
3026,2324,Fatima Khan,24,F,A1
3027,2324,Vani Gowda,30,F,A2
3028,2324,Kavya Sheikh,47,F,A3
3029,2325,Meena Shetty,47,F,A1
3030,2326,Krishna Khan,39,M,A1
3031,2326,Harish Patil,37,M,A2
3032,2326,Vinay Gowda,42,M,A3
3033,2327,Radha Kumar,51,F,A1
3034,2327,Triveni Hegde,45,F,A2
3035,2328,Ravi Patil,18,M,A1
3036,2328,Gopal Fernandes,51,M,A2
3037,2329,Sunitha Fernandes,26,F,A1
3038,2331,Roopa Nair,20,F,A1
3039,2332,Fatima Shetty,52,F,A1
3040,2332,Thimmaiah Fernandes,48,M,A2
3041,2333,Zeenath Reddy,49,F,A1
3042,2336,Chandru Hegde,44,M,A1
3043,2336,Naveen Setty,37,M,A2
3044,2337,Sunitha Gowda,37,F,A1
3045,2338,Triveni Rao,29,F,A1
3046,2338,Om Hegde,53,M,A2
3047,2339,Vinay Fernandes,53,M,A1
3048,2340,Basavaraj Kumar,19,M,A1
3049,2341,Yamuna Khan,51,F,A1
3050,2341,Om Kumar,29,M,A2
3051,2342,Pooja Gowda,49,F,A1
3052,2344,Fatima Naik,53,F,A1
3053,2344,Pooja Kumar,25,F,A2
3054,2344,Fatima Nair,18,F,A3
3055,2345,Anitha Kumar,25,F,A1
3056,2345,Zeenath Gowda,54,F,A2
3057,2347,Vinay Achar,48,M,A1
3058,2348,Ravi Poojary,35,M,A1
3059,2348,Zeenath Khan,31,F,A2
3060,2350,Vani Naik,50,F,A1
3061,2350,Prakash Naik,26,M,A2
3062,2351,Nataraj Achar,21,M,A1
3063,2352,Radha Achar,19,F,A1
3064,2352,Raghu Hegde,55,M,A2
3065,2353,Imran Poojary,46,M,A1
3066,2355,Chandru Reddy,53,M,A1
3067,2356,Anitha Fernandes,38,F,A1
3068,2356,Pooja Sheikh,46,F,A2
3069,2356,Ayesha Setty,37,F,A3
3070,2356,Iqbal Hegde,32,M,A4
3071,2356,Fatima Rao,35,F,A5
3072,2357,Harish Rao,53,M,A1
3073,2357,Ayesha Rao,21,F,A2
3074,2357,Deepa Achar,37,F,A3
3075,2357,Roopa Sheikh,41,F,A4
3076,2359,Radha Hegde,44,F,A1
3077,2360,Sowmya Sheikh,35,F,A1
3078,2361,Om Sheikh,52,M,A1
3079,2361,Meena Poojary,23,F,A2
3080,2361,Pooja Poojary,52,F,A3
3081,2362,Naveen Rao,49,M,A1
3082,2362,Jagadish Setty,45,M,A2
3083,2362,Roopa Poojary,24,F,A3
3084,2363,Zeenath Kumar,39,F,A1
3085,2363,Usha Sheikh,45,F,A2
3086,2363,Krishna Gowda,44,M,A3
3087,2366,Fatima Shetty,54,F,A1
3088,2366,Yamuna Shetty,18,F,A2
3089,2367,Puneeth Poojary,26,M,A1
3090,2367,Meena Hegde,35,F,A2
3091,2370,Thimmaiah Sheikh,21,M,A1
3092,2370,Lokesh Kumar,26,M,A2
3093,2371,Thimmaiah Reddy,23,M,A1
3094,2371,Nataraj Gowda,35,M,A2
3095,2375,Sowmya Khan,36,F,A1
3096,2375,Yusuf Poojary,30,M,A2
3097,2375,Meena Reddy,50,F,A3
3098,2375,Om Khan,37,M,A4
3099,2377,Imran Achar,42,M,A1
3100,2377,Roopa Shetty,29,F,A2
3101,2378,Santosh Nair,52,M,A1
3102,2378,Deepa Achar,19,F,A2
3103,2380,Zeenath Hegde,46,F,A1
3104,2380,Manjunath Nair,52,M,A2
3105,2381,Manjunath Nair,32,M,A1
3106,2381,Gopal Sheikh,20,M,A2
3107,2381,Zeenath Patil,30,F,A3
3108,2381,Basavaraj Reddy,44,M,A4
3109,2381,Ullas Shetty,20,M,A5
3110,2381,Vani Reddy,38,F,A6
3111,2383,Ravi Sheikh,21,M,A1
3112,2383,Krishna Nair,41,M,A2
3113,2384,Pooja Rao,37,F,A1
3114,2384,Sowmya Shetty,46,F,A2
3115,2386,Shwetha Reddy,19,F,A1
3116,2386,Prakash Rao,18,M,A2
3117,2386,Deepa Rao,48,F,A3
3118,2386,Manjunath Achar,41,M,A4
3119,2386,Harish Nair,32,M,A5
3120,2387,Suresh Naik,23,M,A1
3121,2389,Triveni Fernandes,42,F,A1
3122,2389,Anitha Rao,18,F,A2
3123,2389,Chandru Setty,38,M,A3
3124,2390,Thimmaiah Gowda,34,M,A1
3125,2390,Lokesh Gowda,48,M,A2
3126,2394,Manjunath Nair,48,M,A1
3127,2394,Basavaraj Patil,31,M,A2
3128,2394,Ullas Naik,43,M,A3
3129,2395,Arjun Nair,41,M,A1
3130,2396,Meena Patil,26,F,A1
3131,2396,Zeenath Sheikh,37,F,A2
3132,2397,Anitha Patil,49,F,A1
3133,2399,Jagadish Patil,35,M,A1
3134,2399,Jagadish Hegde,28,M,A2
3135,2403,Anitha Setty,40,F,A1
3136,2404,Santosh Nair,49,M,A1
3137,2404,Kavya Rao,50,F,A2
3138,2407,Yamuna Kumar,45,F,A1
3139,2407,Radha Hegde,27,F,A2
3140,2407,Chandru Kumar,23,M,A3
3141,2408,Yogesh Nair,23,M,A1
3142,2409,Sunitha Naik,53,F,A1
3143,2409,Triveni Patil,36,F,A2
3144,2409,Iqbal Fernandes,19,M,A3
3145,2409,Ayesha Khan,30,F,A4
3146,2409,Sunitha Khan,51,F,A5
3147,2410,Fatima Nair,47,F,A1
3148,2410,Fatima Fernandes,46,F,A2
3149,2410,Krishna Achar,19,M,A3
3150,2411,Gopal Achar,54,M,A1
3151,2411,Om Reddy,54,M,A2
3152,2411,Nandini Gowda,46,F,A3
3153,2411,Ravi Kumar,37,M,A4
3154,2411,Shankar Fernandes,54,M,A5
3155,2412,Sunitha Achar,33,F,A1
3156,2412,Roopa Kumar,22,F,A2
3157,2413,Shwetha Rao,37,F,A1
3158,2413,Yamuna Patil,31,F,A2
3159,2413,Lokesh Naik,42,M,A3
3160,2415,Thimmaiah Poojary,22,M,A1
3161,2416,Triveni Sheikh,53,F,A1
3162,2417,Venkatesh Sheikh,25,M,A1
3163,2418,Imran Reddy,49,M,A1
3164,2418,Meena Achar,35,F,A2
3165,2421,Anitha Sheikh,42,F,A1
3166,2422,Radha Rao,49,F,A1
3167,2425,Naveen Reddy,43,M,A1
3168,2427,Triveni Kumar,25,F,A1
3169,2428,Triveni Achar,55,F,A1
3170,2429,Roopa Fernandes,39,F,A1
3171,2429,Basavaraj Poojary,41,M,A2
3172,2430,Deepa Sheikh,19,F,A1
3173,2430,Jagadish Hegde,41,M,A2
3174,2432,Ayesha Setty,55,F,A1
3175,2432,Basavaraj Poojary,49,M,A2
3176,2434,Nandini Gowda,39,F,A1
3177,2434,Krishna Khan,42,M,A2
3178,2437,Roopa Khan,30,F,A1
3179,2437,Basavaraj Reddy,54,M,A2
3180,2438,Mahesh Gowda,27,M,A1
3181,2439,Deepa Khan,44,F,A1
3182,2439,Triveni Achar,24,F,A2
3183,2440,Jagadish Poojary,45,M,A1
3184,2440,Harish Sheikh,41,M,A2
3185,2442,Shwetha Patil,19,F,A1
3186,2442,Suresh Poojary,42,M,A2
3187,2442,Vani Sheikh,45,F,A3
3188,2442,Sunitha Poojary,51,F,A4
3189,2443,Harish Setty,40,M,A1
3190,2444,Sowmya Nair,38,F,A1
3191,2444,Sowmya Hegde,33,F,A2
3192,2446,Shwetha Rao,23,F,A1
3193,2447,Vani Rao,18,F,A1
3194,2447,Mahesh Shetty,46,M,A2
3195,2451,Santosh Nair,51,M,A1
3196,2451,Ravi Sheikh,40,M,A2
3197,2451,Naveen Naik,29,M,A3
3198,2452,Sunitha Reddy,18,F,A1
3199,2452,Chandru Patil,34,M,A2
3200,2453,Meena Rao,45,F,A1
3201,2453,Raghu Fernandes,22,M,A2
3202,2453,Harish Setty,40,M,A3
3203,2454,Mahesh Achar,19,M,A1
3204,2455,Thimmaiah Reddy,26,M,A1
3205,2455,Puneeth Setty,44,M,A2
3206,2456,Nataraj Fernandes,42,M,A1
3207,2456,Santosh Nair,33,M,A2
3208,2457,Arjun Fernandes,50,M,A1
3209,2457,Sowmya Reddy,55,F,A2
3210,2458,Thimmaiah Gowda,44,M,A1
3211,2463,Meena Rao,30,F,A1
3212,2463,Om Patil,46,M,A2
3213,2463,Shankar Sheikh,41,M,A3
3214,2463,Harish Setty,25,M,A4
3215,2464,Zameer Khan,27,M,A1
3216,2465,Usha Reddy,40,F,A1
3217,2465,Harish Achar,37,M,A2
3218,2467,Chandru Setty,22,M,A1
3219,2467,Roopa Achar,32,F,A2
3220,2469,Ayesha Shetty,29,F,A1
3221,2470,Anitha Shetty,44,F,A1
3222,2471,Pooja Nair,34,F,A1
3223,2473,Ullas Sheikh,36,M,A1
3224,2474,Nandini Shetty,44,F,A1
3225,2474,Lokesh Setty,55,M,A2
3226,2475,Radha Kumar,35,F,A1
3227,2475,Nataraj Reddy,35,M,A2
3228,2476,Ravi Khan,34,M,A1
3229,2477,Kavya Rao,50,F,A1
3230,2478,Om Patil,29,M,A1
3231,2480,Usha Naik,50,F,A1
3232,2480,Iqbal Fernandes,45,M,A2
3233,2482,Shwetha Shetty,41,F,A1
3234,2484,Zameer Fernandes,20,M,A1
3235,2485,Yamuna Khan,22,F,A1
3236,2485,Arjun Reddy,51,M,A2
3237,2485,Usha Fernandes,50,F,A3
3238,2486,Yogesh Sheikh,54,M,A1
3239,2486,Anitha Patil,25,F,A2
3240,2487,Lokesh Achar,23,M,A1
3241,2487,Naveen Hegde,48,M,A2
3242,2488,Shwetha Naik,47,F,A1
3243,2488,Thimmaiah Achar,50,M,A2
3244,2489,Prakash Reddy,19,M,A1
3245,2490,Nandini Setty,26,F,A1
3246,2490,Prakash Poojary,48,M,A2
3247,2492,Latha Achar,21,F,A1
3248,2492,Shankar Poojary,52,M,A2
3249,2493,Suresh Achar,22,M,A1
3250,2494,Mahesh Sheikh,52,M,A1
3251,2494,Fatima Kumar,33,F,A2
3252,2496,Arjun Poojary,28,M,A1
3253,2496,Sunitha Shetty,29,F,A2
3254,2497,Shwetha Hegde,22,F,A1
3255,2497,Meena Hegde,46,F,A2
3256,2498,Zeenath Kumar,42,F,A1
3257,2499,Yamuna Kumar,33,F,A1
3258,2500,Vijayalakshmi Rao,43,F,A1
3259,2500,Anthony Achar,31,M,A2
3260,2501,Vinay Gowda,35,M,A1
3261,2502,Om Setty,41,M,A1
3262,2503,Puneeth Reddy,19,M,A1
3263,2503,Anitha Patil,38,F,A2
3264,2504,Vinay Kumar,33,M,A1
3265,2504,Latha Gowda,38,F,A2
3266,2506,Mahesh Nair,33,M,A1
3267,2507,Yogesh Shetty,46,M,A1
3268,2507,Chandru Reddy,49,M,A2
3269,2507,Latha Naik,27,F,A3
3270,2507,Naveen Hegde,23,M,A4
3271,2507,Prakash Naik,23,M,A5
3272,2509,Shwetha Poojary,38,F,A1
