VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2781,1781,Naveen Achar,65,M,0
2782,1782,Zameer Reddy,73,M,0
2783,1782,Ayesha Khan,49,T,0
2784,1783,Suresh Kumar,14,M,0
2785,1783,Radha Achar,11,F,0
2786,1784,Shankar Hegde,12,M,0
2787,1784,Yamuna Achar,68,T,0
2788,1785,Sowmya Gowda,23,F,0
2789,1786,Naveen Achar,74,M,0
2790,1787,Usha Khan,5,F,0
2791,1787,Pooja Fernandes,66,T,0
2792,1788,Roopa Reddy,73,F,0
2793,1789,Vijayalakshmi Setty,16,F,0
2794,1789,Yamuna Setty,12,F,0
2795,1790,Vijayalakshmi Nair,29,F,0
2796,1790,Om Patil,46,M,0
2797,1791,Anitha Shetty,67,F,0
2798,1792,Deepa Patil,34,F,0
2799,1792,Meena Setty,48,F,0
2800,1793,Shwetha Sheikh,30,F,0
2801,1793,Latha Naik,52,T,0
2802,1794,Triveni Achar,31,F,0
2803,1795,Yamuna Patil,38,T,0
2804,1795,Kavya Nair,57,T,0
2805,1796,Zeenath Khan,70,F,0
2806,1796,Triveni Naik,6,F,0
2807,1797,Mahesh Nair,47,M,0
2808,1798,Radha Naik,15,T,0
2809,1798,Venkatesh Khan,37,M,0
2810,1799,Ayesha Achar,6,F,0
2811,1799,Thimmaiah Sheikh,75,M,0
2812,1800,Shankar Achar,17,M,0
2813,1800,Radha Gowda,29,T,0
2814,1801,Usha Nair,54,T,0
2815,1801,Basavaraj Sheikh,51,M,0
2816,1802,Imran Shetty,41,M,0
2817,1803,Latha Poojary,9,F,0
2818,1803,Jagadish Fernandes,26,M,0
2819,1804,Arjun Achar,30,M,0
2820,1804,Meena Nair,37,F,0
2821,1805,Arjun Achar,68,M,0
2822,1805,Roopa Kumar,13,T,0
2823,1806,Pooja Patil,74,T,0
2824,1807,Yamuna Achar,25,F,0
2825,1808,Zeenath Reddy,17,F,0
2826,1809,Yamuna Patil,41,T,0
2827,1809,Roopa Reddy,29,T,0
2828,1810,Usha Setty,25,T,0
2829,1811,Zeenath Achar,52,F,0
2830,1811,Triveni Fernandes,20,T,0
2831,1812,Anitha Kumar,6,F,0
2832,1813,Lokesh Shetty,60,M,0
2833,1814,Nataraj Achar,15,M,0
2834,1815,Vani Hegde,39,F,0
2835,1816,Anitha Achar,11,T,0
2836,1816,Venkatesh Hegde,59,M,0
2837,1817,Latha Reddy,8,F,0
2838,1817,Sunitha Patil,45,T,0
2839,1818,Vijayalakshmi Poojary,56,T,0
2840,1819,Roopa Patil,17,T,0
2841,1819,Krishna Patil,27,M,0
2842,1820,Yamuna Naik,56,T,0
2843,1821,Roopa Reddy,42,F,0
2844,1822,Triveni Sheikh,27,F,0
2845,1823,Roopa Gowda,61,F,0
2846,1823,Fatima Nair,52,T,0
2847,1824,Pooja Setty,43,F,0
2848,1824,Radha Setty,47,T,0
2849,1825,Pooja Poojary,56,T,0
2850,1826,Zameer Poojary,11,M,0
2851,1826,Deepa Naik,15,F,0
2852,1827,Nandini Khan,48,F,0
2853,1828,Deepa Rao,23,T,0
2854,1828,Radha Hegde,28,T,0
2855,1829,Sunitha Poojary,52,F,0
2856,1829,Anitha Shetty,64,F,0
2857,1829,Meena Patil,62,T,0
2858,1829,Arjun Nair,18,M,0
2859,1829,Shwetha Naik,13,T,0
2860,1830,Fatima Kumar,6,T,0
2861,1831,Thimmaiah Reddy,49,M,0
2862,1832,Basavaraj Poojary,6,M,0
2863,1833,Latha Setty,32,T,0
2864,1834,Lokesh Shetty,14,M,0
2865,1835,Ayesha Sheikh,20,T,0
2866,1836,Zeenath Patil,38,T,0
2867,1836,Krishna Khan,16,M,0
2868,1837,Om Rao,46,M,0
2869,1838,Vinay Gowda,5,M,0
2870,1838,Ullas Rao,9,M,0
2871,1839,Deepa Achar,66,F,0
2872,1839,Raghu Poojary,62,M,0
2873,1840,Ayesha Setty,7,F,0
2874,1841,Sunitha Setty,12,T,0
2875,1842,Shwetha Gowda,13,T,0
2876,1843,Imran Fernandes,31,M,0
2877,1844,Triveni Hegde,41,T,0
2878,1844,Anitha Achar,58,F,0
2879,1845,Venkatesh Nair,69,M,0
2880,1845,Sowmya Hegde,49,F,0
2881,1846,Usha Gowda,15,F,0
2882,1847,Ayesha Reddy,10,T,0
2883,1848,Om Khan,18,M,0
2884,1848,Fatima Reddy,27,F,0
2885,1849,Deepa Gowda,27,F,0
2886,1849,Triveni Gowda,62,F,0
2887,1850,Triveni Achar,48,F,0
2888,1850,Usha Poojary,44,F,0
2889,1851,Usha Reddy,30,T,0
2890,1851,Ayesha Kumar,37,T,0
2891,1852,Ullas Poojary,63,M,0
2892,1853,Shwetha Patil,75,F,0
2893,1853,Nandini Achar,27,T,0
2894,1854,Yamuna Kumar,52,F,0
2895,1855,Arjun Fernandes,72,M,0
2896,1855,Imran Kumar,52,M,0
2897,1856,Shwetha Naik,74,T,0
2898,1857,Anitha Shetty,67,T,0
2899,1858,Shwetha Setty,49,F,0
2900,1859,Pooja Poojary,70,T,0
2901,1860,Yamuna Khan,25,F,0
2902,1861,Yamuna Shetty,9,T,0
2903,1861,Fatima Gowda,74,F,0
2904,1862,Ravi Khan,61,M,0
2905,1862,Kavya Naik,46,T,0
2906,1863,Roopa Gowda,72,F,0
2907,1864,Puneeth Khan,12,M,0
2908,1864,Gopal Rao,18,M,0
2909,1865,Kavya Sheikh,56,F,0
2910,1866,Nandini Setty,9,F,0
2911,1866,Sowmya Fernandes,73,T,0
2912,1867,Sunitha Gowda,43,F,0
2913,1867,Deepa Khan,39,F,0
2914,1868,Nandini Shetty,60,F,0
2915,1868,Latha Shetty,43,F,0
2916,1869,Latha Gowda,63,F,0
2917,1870,Ravi Patil,40,M,0
2918,1870,Sowmya Reddy,21,F,0
2919,1871,Nataraj Poojary,75,M,0
2920,1871,Ravi Sheikh,44,M,0
2921,1872,Pooja Patil,33,F,0
2922,1872,Nandini Poojary,17,T,0
2923,1873,Santosh Patil,28,M,0
2924,1874,Vani Gowda,6,T,0
2925,1875,Zeenath Hegde,61,F,0
2926,1876,Deepa Naik,61,T,0
2927,1876,Vijayalakshmi Kumar,23,F,0
2928,1877,Zeenath Hegde,31,F,0
2929,1878,Ullas Kumar,45,M,0
2930,1878,Chandru Achar,7,M,0
2931,1879,Venkatesh Kumar,60,M,0
2932,1879,Roopa Setty,43,T,0
2933,1880,Vijayalakshmi Naik,18,F,0
2934,1881,Usha Setty,44,T,0
2935,1882,Deepa Khan,18,F,0
2936,1883,Kavya Nair,69,T,0
2937,1884,Yogesh Fernandes,62,M,0
2938,1884,Meena Gowda,67,T,0
2939,1885,Nandini Nair,55,T,0
2940,1885,Vinay Fernandes,16,M,0
2941,1886,Nandini Fernandes,21,T,0
2942,1887,Sunitha Patil,48,F,0
2943,1887,Sowmya Reddy,52,F,0
2944,1888,Yamuna Patil,56,T,0
2945,1888,Sowmya Setty,10,T,0
2946,1889,Lokesh Reddy,33,M,0
2947,1889,Raghu Rao,24,M,0
2948,1890,Roopa Nair,13,T,0
2949,1890,Vijayalakshmi Naik,22,T,0
2950,1891,Nandini Rao,7,F,0
2951,1892,Fatima Sheikh,16,T,0
2952,1892,Usha Sheikh,71,F,0
2953,1893,Jagadish Naik,35,M,0
2954,1893,Shwetha Nair,22,T,0
2955,1894,Suresh Naik,39,M,0
2956,1894,Radha Setty,7,F,0
2957,1895,Roopa Gowda,34,F,0
2958,1896,Zameer Fernandes,50,M,0
2959,1897,Latha Sheikh,15,F,0
2960,1897,Anthony Fernandes,58,M,0
2961,1898,Fatima Shetty,30,F,0
2962,1898,Yamuna Poojary,74,T,0
2963,1898,Roopa Patil,45,F,0
2964,1898,Pooja Fernandes,68,T,0
2965,1899,Nandini Reddy,60,T,0
2966,1900,Usha Reddy,60,F,0
2967,1901,Krishna Kumar,69,M,0
2968,1901,Sunitha Naik,42,F,0
2969,1902,Manjunath Poojary,48,M,0
2970,1902,Basavaraj Fernandes,74,M,0
2971,1903,Ayesha Rao,41,T,0
2972,1903,Shwetha Reddy,59,T,0
2973,1904,Harish Reddy,19,M,0
2974,1905,Pooja Khan,15,F,0
2975,1905,Vinay Nair,32,M,0
2976,1906,Chandru Naik,17,M,0
2977,1907,Suresh Patil,71,M,0
2978,1907,Shwetha Naik,16,T,0
2979,1908,Arjun Achar,24,M,0
2980,1909,Pooja Naik,64,F,0
2981,1910,Shwetha Fernandes,26,T,0
2982,1910,Basavaraj Sheikh,18,M,0
2983,1911,Yusuf Poojary,17,M,0
2984,1912,Radha Nair,74,F,0
2985,1912,Venkatesh Nair,71,M,0
2986,1913,Nandini Khan,19,T,0
2987,1913,Pooja Shetty,68,T,0
2988,1914,Vinay Khan,42,M,0
2989,1914,Iqbal Reddy,45,M,0
2990,1915,Roopa Reddy,46,F,0
2991,1915,Yamuna Hegde,50,F,0
2992,1916,Roopa Rao,13,T,0
2993,1916,Sunitha Kumar,31,F,0
2994,1916,Anitha Poojary,69,T,0
2995,1917,Yamuna Patil,64,T,0
2996,1917,Zeenath Setty,8,F,0
2997,1918,Kavya Hegde,28,F,0
2998,1918,Yamuna Nair,43,T,0
2999,1919,Deepa Khan,6,T,0
3000,1920,Pooja Sheikh,47,F,0
3001,1920,Kavya Fernandes,61,T,0
3002,1921,Latha Kumar,15,F,0
3003,1921,Thimmaiah Setty,64,M,0
3004,1922,Nandini Kumar,6,F,0
3005,1922,Sunitha Hegde,68,T,0
3006,1923,Shankar Setty,66,M,0
3007,1923,Thimmaiah Kumar,52,M,0
3008,1924,Arjun Shetty,48,M,0
3009,1924,Ravi Kumar,53,M,0
3010,1925,Zeenath Achar,15,T,0
3011,1926,Nataraj Gowda,31,M,0
3012,1927,Triveni Gowda,27,F,0
3013,1927,Basavaraj Setty,10,M,0
3014,1928,Thimmaiah Hegde,54,M,0
3015,1929,Vijayalakshmi Naik,20,T,0
3016,1930,Usha Poojary,50,F,0
3017,1930,Pooja Nair,26,T,0
3018,1931,Raghu Poojary,62,M,0
3019,1932,Meena Hegde,49,F,0
3020,1933,Meena Khan,34,T,0
3021,1934,Basavaraj Patil,29,M,0
3022,1935,Thimmaiah Reddy,60,M,0
3023,1936,Zeenath Kumar,64,T,0
3024,1937,Ayesha Rao,16,F,0
3025,1938,Kavya Sheikh,48,F,0
3026,1938,Zameer Naik,64,M,0
3027,1939,Zeenath Naik,9,F,0
3028,1939,Deepa Fernandes,40,F,0
3029,1940,Anitha Reddy,27,T,0
3030,1940,Triveni Poojary,67,T,0
3031,1941,Ayesha Naik,31,F,0
3032,1942,Usha Sheikh,56,F,0
3033,1943,Anitha Gowda,18,T,0
3034,1944,Anitha Sheikh,33,T,0
3035,1944,Deepa Gowda,14,F,0
3036,1945,Ayesha Naik,23,T,0
3037,1946,Ayesha Naik,22,F,0
3038,1947,Thimmaiah Achar,62,M,0
3039,1948,Shankar Khan,32,M,0
3040,1949,Roopa Rao,12,T,0
3041,1950,Zeenath Shetty,30,F,0
3042,1950,Anitha Sheikh,44,T,0
3043,1951,Latha Reddy,33,F,0
3044,1951,Anthony Kumar,16,M,0
3045,1952,Radha Nair,53,F,0
3046,1953,Vani Patil,15,T,0
3047,1954,Iqbal Nair,40,M,0
3048,1955,Zeenath Kumar,56,F,0
3049,1955,Shwetha Fernandes,16,T,0
3050,1956,Kavya Fernandes,12,F,0
3051,1957,Sunitha Setty,25,T,0
3052,1957,Lokesh Reddy,21,M,0
3053,1958,Radha Nair,39,T,0
3054,1959,Sowmya Shetty,64,T,0
3055,1960,Zameer Khan,27,M,0
3056,1960,Gopal Khan,70,M,0
3057,1961,Suresh Rao,8,M,0
3058,1962,Harish Setty,21,M,0
3059,1962,Zeenath Patil,31,T,0
3060,1963,Ullas Gowda,17,M,0
3061,1964,Harish Fernandes,46,M,0
3062,1965,Santosh Patil,28,M,0
3063,1965,Zeenath Achar,35,T,0
3064,1966,Roopa Khan,34,F,0
3065,1966,Triveni Reddy,27,F,0
3066,1967,Om Hegde,47,M,0
3067,1967,Thimmaiah Achar,74,M,0
3068,1968,Radha Poojary,45,F,0
3069,1969,Meena Naik,36,F,0
3070,1969,Usha Reddy,53,T,0
3071,1970,Vani Achar,36,T,0
3072,1971,Vijayalakshmi Gowda,50,F,0
3073,1971,Yamuna Rao,30,T,0
3074,1972,Deepa Kumar,38,F,0
3075,1972,Fatima Gowda,11,F,0
3076,1973,Imran Rao,42,M,0
3077,1974,Usha Khan,18,T,0
3078,1974,Ayesha Kumar,19,T,0
3079,1975,Triveni Achar,18,T,0
3080,1975,Sowmya Khan,32,F,0
3081,1976,Fatima Naik,62,T,0
3082,1976,Vani Nair,52,T,0
3083,1977,Fatima Kumar,15,F,0
3084,1977,Krishna Shetty,71,M,0
3085,1978,Deepa Reddy,58,F,0
3086,1978,Kavya Setty,41,T,0
3087,1979,Usha Achar,31,T,0
3088,1979,Basavaraj Hegde,34,M,0
3089,1980,Deepa Gowda,50,F,0
3090,1980,Ayesha Kumar,40,F,0
3091,1981,Triveni Sheikh,64,T,0
3092,1981,Om Reddy,48,M,0
3093,1982,Imran Rao,72,M,0
3094,1982,Nandini Poojary,65,F,0
3095,1983,Ayesha Khan,66,T,0
3096,1983,Usha Rao,37,F,0
3097,1984,Prakash Rao,22,M,0
3098,1985,Pooja Kumar,68,F,0
3099,1986,Krishna Nair,29,M,0
3100,1987,Nandini Achar,35,F,0
3101,1987,Suresh Patil,71,M,0
3102,1988,Yamuna Sheikh,12,T,0
3103,1988,Shwetha Rao,65,T,0
3104,1989,Pooja Nair,28,T,0
3105,1990,Nandini Nair,5,T,0
3106,1990,Meena Poojary,48,T,0
3107,1991,Usha Reddy,52,F,0
3108,1992,Arjun Patil,61,M,0
3109,1993,Chandru Fernandes,55,M,0
3110,1993,Meena Reddy,9,F,0
3111,1994,Yusuf Shetty,11,M,0
3112,1995,Vani Sheikh,43,F,0
3113,1995,Zeenath Hegde,53,T,0
3114,1996,Fatima Naik,10,F,0
3115,1996,Anitha Kumar,47,F,0
3116,1996,Thimmaiah Rao,59,M,0
3117,1997,Vani Hegde,59,F,0
3118,1998,Anthony Khan,61,M,0
3119,1998,Basavaraj Reddy,8,M,0
3120,1999,Yogesh Setty,32,M,0
3121,2000,Jagadish Gowda,59,M,0
3122,2001,Sowmya Khan,40,T,0
3123,2001,Shwetha Rao,26,F,0
3124,2002,Fatima Naik,29,T,0
3125,2002,Jagadish Achar,74,M,0
3126,2003,Jagadish Achar,69,M,0
3127,2003,Naveen Naik,69,M,0
3128,2004,Sunitha Khan,70,T,0
3129,2005,Zeenath Sheikh,28,T,0
3130,2005,Triveni Setty,8,F,0
3131,2006,Shwetha Rao,11,T,0
3132,2006,Anitha Kumar,61,F,0
3133,2007,Sowmya Rao,5,F,0
3134,2007,Fatima Khan,53,F,0
3135,2008,Vani Setty,74,F,0
3136,2009,Santosh Kumar,33,M,0
3137,2009,Triveni Kumar,51,T,0
3138,2010,Yusuf Rao,20,M,0
3139,2010,Zeenath Kumar,68,T,0
3140,2010,Anitha Rao,18,T,0
3141,2010,Nandini Khan,6,T,0
3142,2011,Raghu Kumar,35,M,0
3143,2011,Fatima Patil,74,T,0
3144,2012,Ayesha Reddy,45,T,0
3145,2013,Kavya Hegde,56,T,0
3146,2013,Pooja Hegde,10,T,0
3147,2014,Basavaraj Shetty,52,M,0
3148,2014,Gopal Reddy,27,M,0
3149,2015,Basavaraj Patil,66,M,0
3150,2016,Fatima Fernandes,72,T,0
3151,2017,Venkatesh Gowda,22,M,0
3152,2018,Yusuf Kumar,74,M,0
3153,2019,Imran Hegde,46,M,0
3154,2020,Kavya Fernandes,48,F,0
3155,2021,Zameer Achar,72,M,0
3156,2022,Anitha Reddy,68,T,0
3157,2022,Triveni Achar,49,F,0
3158,2023,Ayesha Nair,46,T,0
3159,2024,Vani Shetty,19,T,0
3160,2024,Deepa Setty,5,F,0
3161,2025,Roopa Achar,34,F,0
3162,2026,Yogesh Setty,51,M,0
3163,2027,Anthony Sheikh,30,M,0
3164,2027,Yogesh Sheikh,70,M,0
3165,2028,Vinay Reddy,73,M,0
3166,2028,Triveni Nair,17,F,0
3167,2029,Prakash Achar,16,M,0
3168,2030,Suresh Patil,37,M,0
3169,2031,Latha Nair,15,T,0
3170,2032,Prakash Setty,40,M,0
3171,2032,Latha Achar,69,F,0
3172,2033,Fatima Fernandes,50,T,0
3173,2034,Pooja Setty,38,F,0
3174,2035,Anitha Nair,73,F,0
3175,2036,Sowmya Fernandes,59,T,0
3176,2036,Fatima Gowda,65,F,0
3177,2037,Venkatesh Shetty,39,M,0
3178,2037,Vani Achar,12,T,0
3179,2038,Harish Sheikh,6,M,0
3180,2039,Zameer Patil,65,M,0
3181,2040,Venkatesh Rao,6,M,0
3182,2041,Shankar Gowda,52,M,0
3183,2041,Nandini Kumar,54,T,0
3184,2042,Zeenath Setty,70,T,0
3185,2043,Kavya Khan,74,F,0
3186,2043,Krishna Hegde,48,M,0
3187,2044,Nandini Sheikh,40,F,0
3188,2045,Vijayalakshmi Achar,52,T,0
3189,2045,Iqbal Shetty,28,M,0
3190,2046,Chandru Reddy,40,M,0
3191,2047,Basavaraj Rao,26,M,0
3192,2047,Arjun Khan,33,M,0
3193,2048,Usha Kumar,67,T,0
3194,2048,Ayesha Sheikh,55,F,0
3195,2048,Nandini Hegde,55,T,0
3196,2049,Vinay Setty,71,M,0
3197,2050,Fatima Rao,56,T,0
3198,2051,Nataraj Shetty,63,M,0
3199,2051,Nandini Kumar,5,F,0
3200,2052,Deepa Reddy,65,T,0
3201,2053,Thimmaiah Khan,61,M,0
3202,2054,Ayesha Hegde,32,T,0
3203,2054,Ayesha Khan,26,F,0
3204,2055,Latha Poojary,17,T,0
3205,2056,Vijayalakshmi Kumar,15,T,0
3206,2056,Pooja Reddy,12,T,0
3207,2057,Santosh Fernandes,12,M,0
3208,2058,Pooja Shetty,74,F,0
3209,2059,Meena Achar,66,F,0
3210,2060,Shwetha Nair,36,F,0
3211,2060,Vani Kumar,38,T,0
3212,2061,Meena Poojary,29,T,0
3213,2061,Anthony Reddy,15,M,0
3214,2062,Pooja Khan,41,F,0
3215,2063,Triveni Shetty,35,T,0
3216,2064,Radha Nair,10,T,0
3217,2064,Yamuna Setty,24,T,0
3218,2065,Sowmya Achar,5,F,0
3219,2066,Vijayalakshmi Rao,63,F,0
3220,2067,Ayesha Kumar,13,F,0
3221,2068,Fatima Rao,15,T,0
3222,2068,Deepa Gowda,9,T,0
3223,2069,Roopa Poojary,12,F,0
3224,2070,Yamuna Kumar,69,T,0
3225,2070,Puneeth Gowda,37,M,0
3226,2071,Fatima Rao,44,T,0
3227,2071,Usha Sheikh,63,F,0
3228,2072,Basavaraj Setty,25,M,0
3229,2073,Triveni Gowda,44,T,0
3230,2074,Shwetha Nair,19,F,0
3231,2074,Roopa Nair,9,T,0
3232,2075,Arjun Shetty,7,M,0
3233,2075,Sunitha Poojary,25,T,0
3234,2076,Chandru Poojary,23,M,0
3235,2076,Latha Patil,35,T,0
3236,2077,Anitha Setty,37,T,0
3237,2077,Vinay Hegde,74,M,0
3238,2078,Kavya Gowda,74,F,0
3239,2079,Puneeth Sheikh,46,M,0
3240,2080,Vijayalakshmi Reddy,19,F,0
3241,2081,Fatima Naik,71,T,0
3242,2082,Ayesha Patil,75,F,0
3243,2082,Suresh Gowda,24,M,0
3244,2083,Mahesh Rao,28,M,0
3245,2083,Lokesh Hegde,16,M,0
3246,2084,Radha Patil,32,T,0
3247,2085,Kavya Shetty,15,F,0
3248,2085,Thimmaiah Nair,12,M,0
3249,2086,Meena Poojary,8,T,0
3250,2087,Triveni Khan,43,T,0
3251,2087,Ayesha Naik,37,T,0
3252,2088,Roopa Kumar,48,T,0
3253,2089,Meena Fernandes,10,F,0
3254,2089,Yamuna Patil,12,T,0
3255,2090,Vani Shetty,31,F,0
3256,2090,Sowmya Patil,44,T,0
3257,2091,Puneeth Achar,30,M,0
3258,2091,Om Naik,59,M,0
3259,2092,Jagadish Khan,52,M,0
3260,2092,Ayesha Patil,43,F,0
3261,2093,Arjun Gowda,55,M,0
3262,2094,Deepa Poojary,38,T,0
3263,2094,Meena Shetty,74,T,0
3264,2095,Vijayalakshmi Shetty,36,T,0
3265,2096,Meena Achar,69,F,0
3266,2097,Puneeth Fernandes,25,M,0
3267,2098,Fatima Poojary,29,T,0
3268,2098,Radha Reddy,53,T,0
3269,2099,Sowmya Poojary,63,T,0
3270,2100,Prakash Hegde,22,M,0
3271,2101,Ayesha Hegde,53,F,0
3272,2101,Iqbal Rao,67,M,0
3273,2102,Venkatesh Naik,38,M,0
3274,2103,Sunitha Khan,44,F,0
3275,2103,Sunitha Hegde,69,F,0
3276,2104,Zeenath Shetty,5,T,0
3277,2105,Kavya Fernandes,68,T,0
3278,2105,Anitha Nair,29,F,0
3279,2106,Shankar Setty,24,M,0
3280,2107,Radha Setty,33,T,0
3281,2108,Gopal Achar,41,M,0
3282,2108,Ayesha Hegde,38,F,0
3283,2109,Ullas Fernandes,66,M,0
3284,2110,Ullas Hegde,41,M,0
3285,2111,Fatima Rao,32,T,0
3286,2112,Ayesha Patil,24,F,0
3287,2112,Naveen Gowda,65,M,0
3288,2113,Shwetha Setty,70,T,0
3289,2114,Fatima Fernandes,64,F,0
3290,2114,Usha Gowda,23,T,0
3291,2115,Prakash Rao,33,M,0
3292,2116,Triveni Shetty,26,T,0
3293,2116,Triveni Achar,53,T,0
3294,2117,Shankar Kumar,33,M,0
3295,2117,Sowmya Rao,27,T,0
3296,2118,Anitha Khan,29,F,0
3297,2118,Yamuna Hegde,61,T,0
3298,2119,Triveni Rao,22,F,0
3299,2119,Anitha Kumar,36,T,0
3300,2120,Arjun Naik,46,M,0
3301,2121,Naveen Achar,5,M,0
3302,2122,Chandru Achar,32,M,0
3303,2122,Shwetha Khan,15,F,0
3304,2123,Vinay Rao,67,M,0
3305,2124,Roopa Poojary,69,F,0
3306,2125,Prakash Gowda,66,M,0
3307,2125,Thimmaiah Shetty,65,M,0
3308,2126,Kavya Sheikh,8,F,0
3309,2126,Meena Kumar,25,F,0
3310,2127,Latha Sheikh,15,T,0
3311,2128,Roopa Nair,40,T,0
3312,2128,Fatima Patil,74,F,0
3313,2129,Pooja Hegde,51,T,0
3314,2130,Deepa Sheikh,7,T,0
3315,2131,Sowmya Setty,23,F,0
3316,2131,Anthony Kumar,64,M,0
3317,2132,Kavya Shetty,30,T,0
3318,2132,Sunitha Fernandes,62,T,0
3319,2133,Harish Kumar,34,M,0
3320,2133,Roopa Rao,32,F,0
3321,2134,Anitha Setty,56,T,0
3322,2134,Nandini Nair,69,T,0
3323,2135,Raghu Setty,39,M,0
3324,2135,Yogesh Naik,7,M,0
3325,2135,Shwetha Hegde,27,F,0
3326,2135,Anitha Reddy,55,T,0
3327,2136,Yusuf Naik,7,M,0
3328,2136,Vijayalakshmi Patil,70,T,0
3329,2137,Roopa Sheikh,21,T,0
3330,2137,Basavaraj Shetty,19,M,0
3331,2138,Prakash Naik,35,M,0
3332,2138,Lokesh Shetty,62,M,0
3333,2139,Triveni Fernandes,18,F,0
3334,2140,Radha Sheikh,58,F,0
3335,2140,Sowmya Naik,31,T,0
3336,2141,Vani Poojary,41,F,0
3337,2141,Sunitha Patil,15,T,0
3338,2142,Puneeth Achar,57,M,0
3339,2143,Nataraj Gowda,69,M,0
3340,2144,Deepa Reddy,56,T,0
3341,2144,Kavya Nair,7,T,0
3342,2145,Basavaraj Rao,28,M,0
3343,2145,Zeenath Nair,50,T,0
3344,2146,Fatima Kumar,58,T,0
3345,2146,Anitha Achar,18,F,0
3346,2147,Deepa Gowda,41,F,0
3347,2148,Nandini Setty,52,F,0
3348,2148,Lokesh Reddy,29,M,0
3349,2149,Meena Achar,32,F,0
3350,2150,Fatima Shetty,33,T,0
3351,2150,Basavaraj Khan,19,M,0
3352,2151,Sowmya Achar,50,T,0
3353,2151,Anitha Kumar,21,T,0
3354,2152,Shwetha Naik,49,F,0
3355,2153,Usha Nair,31,T,0
3356,2153,Zameer Shetty,5,M,0
3357,2154,Yamuna Rao,27,F,0
3358,2154,Roopa Rao,15,F,0
3359,2154,Ayesha Hegde,59,T,0
3360,2154,Radha Setty,60,T,0
3361,2154,Fatima Setty,44,F,0
3362,2155,Usha Nair,58,F,0
3363,2156,Deepa Setty,36,F,0
3364,2156,Zeenath Rao,6,F,0
3365,2157,Arjun Rao,15,M,0
3366,2158,Yamuna Kumar,45,T,0
3367,2159,Radha Rao,6,T,0
3368,2159,Puneeth Naik,56,M,0
3369,2160,Latha Fernandes,45,T,0
3370,2161,Deepa Kumar,68,F,0
3371,2162,Prakash Sheikh,39,M,0
3372,2162,Raghu Rao,22,M,0
3373,2163,Meena Kumar,33,T,0
3374,2163,Krishna Gowda,72,M,0
3375,2164,Shankar Naik,54,M,0
3376,2164,Nandini Poojary,31,F,0
3377,2165,Ayesha Poojary,70,F,0
3378,2165,Anitha Rao,12,T,0
3379,2165,Pooja Poojary,56,T,0
3380,2166,Pooja Khan,22,F,0
3381,2167,Ayesha Achar,34,T,0
3382,2168,Sowmya Khan,40,F,0
3383,2168,Zameer Gowda,71,M,0
3384,2169,Sowmya Kumar,11,F,0
3385,2169,Vijayalakshmi Gowda,52,T,0
3386,2170,Meena Reddy,23,F,0
3387,2171,Basavaraj Setty,27,M,0
3388,2172,Yogesh Khan,72,M,0
3389,2172,Fatima Khan,60,T,0
3390,2173,Sunitha Gowda,45,T,0
3391,2173,Deepa Fernandes,71,F,0
3392,2174,Arjun Gowda,7,M,0
3393,2174,Ayesha Rao,65,F,0
3394,2175,Radha Naik,7,T,0
3395,2176,Ayesha Gowda,9,F,0
3396,2176,Vijayalakshmi Rao,31,F,0
3397,2177,Kavya Patil,21,T,0
3398,2177,Yamuna Khan,36,T,0
3399,2178,Fatima Setty,66,T,0
3400,2179,Shwetha Reddy,11,F,0
3401,2179,Yamuna Nair,13,T,0
3402,2180,Yusuf Achar,70,M,0
3403,2180,Fatima Reddy,52,F,0
3404,2181,Roopa Sheikh,29,T,0
3405,2181,Triveni Achar,27,F,0
3406,2182,Gopal Shetty,7,M,0
3407,2182,Thimmaiah Nair,12,M,0
3408,2183,Deepa Shetty,47,T,0
3409,2184,Ullas Setty,16,M,0
3410,2184,Thimmaiah Rao,34,M,0
3411,2185,Fatima Nair,31,T,0
3412,2186,Latha Reddy,52,T,0
3413,2187,Nataraj Fernandes,59,M,0
3414,2188,Suresh Nair,7,M,0
3415,2189,Anitha Naik,46,F,0
3416,2189,Meena Khan,28,T,0
3417,2190,Vani Achar,50,T,0
3418,2191,Chandru Khan,48,M,0
3419,2192,Krishna Achar,57,M,0
3420,2193,Yogesh Sheikh,48,M,0
3421,2194,Zameer Shetty,65,M,0
3422,2195,Roopa Naik,70,F,0
3423,2195,Kavya Gowda,42,T,0
3424,2196,Deepa Patil,5,T,0
3425,2196,Usha Shetty,64,T,0
3426,2197,Triveni Setty,49,T,0
3427,2197,Zeenath Achar,22,F,0
3428,2198,Anitha Gowda,5,T,0
3429,2199,Arjun Kumar,38,M,0
3430,2200,Zameer Reddy,20,M,0
3431,2201,Kavya Khan,68,F,0
3432,2202,Yogesh Achar,27,M,0
3433,2203,Thimmaiah Shetty,71,M,0
3434,2203,Sowmya Khan,41,T,0
3435,2204,Radha Gowda,32,T,0
3436,2205,Meena Fernandes,54,F,0
3437,2206,Fatima Fernandes,40,T,0
3438,2207,Yamuna Hegde,31,F,0
3439,2207,Fatima Naik,39,T,0
3440,2208,Arjun Shetty,71,M,0
3441,2209,Vinay Reddy,5,M,0
3442,2209,Nataraj Kumar,13,M,0
3443,2210,Imran Shetty,72,M,0
3444,2210,Usha Nair,18,T,0
3445,2211,Roopa Fernandes,59,F,0
